Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,AAPL,AAPL,AAPL,AAPL,AAPL,SPY,SPY,SPY,SPY,SPY
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2019-02-27,20.118667602539062,21.086666107177734,20.036666870117188,20.982667922973633,167758500,41.491341336655964,41.920122697700236,41.376357796981,41.888980865478516,111341600,253.4238987258744,254.39749286081977,252.47762809297646,254.0426483154297,56921600
2019-02-28,21.261333465576172,21.333332061767578,20.720666885375977,21.325332641601562,157810500,41.75725524812944,41.8985851393733,41.42189190949821,41.476985931396484,112861600,253.82424269694314,254.27011002587986,253.24192447092756,253.56947326660156,69268300
2019-03-01,20.46266746520996,20.475332260131836,19.459999084472656,19.652666091918945,343671000,41.7476515223788,41.95605325082103,41.414686118765,41.91293716430664,103544800,255.1709588998939,255.57131492583346,253.69693342611274,255.15277099609375,78880500
2019-03-04,19.874666213989258,19.933332443237305,18.851999282836914,19.02400016784668,256452000,42.08542473250484,42.57888406995493,41.67340935935998,42.12375259399414,109744800,256.22643524041234,256.47209689178953,251.8953261938191,254.2246551513672,106494600
2019-03-05,18.799999237060547,18.933332443237305,18.00666618347168,18.43600082397461,281470500,42.145310025383104,42.15968205944365,41.80994672500447,42.047096252441406,78949600,254.351962435669,254.55214037268544,253.32377702134733,253.87879943847656,59114600
2019-03-06,18.43199920654297,18.767332077026367,18.292667388916016,18.416000366210938,155032500,41.84109060936449,42.03751816482708,41.66622476119022,41.80516052246094,83241600,253.99712541376974,254.0062332473732,252.0135614331922,252.3411102294922,75039800
2019-03-07,18.589332580566406,18.979999542236328,18.28333282470703,18.439332962036133,141637500,41.649451233325124,41.78599286166465,41.2062976954326,41.3212776184082,99185600,251.88612019279543,252.03170666687797,249.3748298762687,250.23013305664062,94885100
2019-03-08,18.46066665649414,19.03933334350586,18.392667770385742,18.94266700744629,132294000,40.79907367665731,41.45781867305242,40.602646141444055,41.419490814208984,95997600,248.3466757841772,249.9025880348161,247.87354050963117,249.72970581054688,85795800
2019-03-11,18.90133285522461,19.41866683959961,18.700000762939453,19.39466667175293,110884500,42.03751758258375,42.90705856992178,42.00398161688953,42.8543586730957,128044000,250.45763091599738,253.5148638637886,250.4303351849558,253.35108947753906,65098900
2019-03-12,19.099332809448242,19.204666137695312,18.737333297729492,18.890666961669922,112561500,43.11784894516063,43.75742993256308,42.96693530420606,43.33583450317383,129870400,253.9153161150676,254.83431902183187,253.72424592527292,254.3065643310547,79667500
2019-03-13,18.926666259765625,19.465999603271484,18.84666633605957,19.263999938964844,102670500,43.65682157214478,43.90834308589402,43.33822814208179,43.527469635009766,124130000,255.20732611888147,256.93612083854373,255.04352393684692,255.9898223876953,80639200
2019-03-14,19.496667861938477,19.69266700744629,19.21933364868164,19.33066749572754,106551000,44.05207451978656,44.099986172540426,43.73108691515278,44.0113525390625,94318000,256.01716576656577,256.44481755076237,255.38025589226436,255.8260955810547,67518400
2019-03-15,18.900667190551758,18.9146671295166,18.293333053588867,18.36199951171875,221782500,44.27964450542116,44.87371172513711,44.013750911673355,44.5838623046875,156171600,256.3862099149827,257.91241144031414,256.19427031304326,257.08990478515625,81309000
2019-03-18,18.399999618530273,18.536666870117188,17.81999969482422,17.965999603271484,154215000,44.50719161172361,45.127608519101436,44.50479383696935,45.038978576660156,104879200,257.3091909864764,258.32363708008,257.0807154029721,258.02203369140625,62199800
2019-03-19,17.833332061767578,18.219999313354492,17.56399917602539,17.83133316040039,177009000,45.118038982007924,45.27134674136499,44.53594612739832,44.68206787109375,126585600,259.10056711987636,259.87736211394554,257.18136584431676,258.08612060546875,90268100
2019-03-20,17.979333877563477,18.33133316040039,17.753332138061523,18.239999771118164,103623000,44.610215298637904,45.391129978639086,44.250899804447286,45.07253646850586,124140800,257.86679080766885,259.09141708659274,256.18521317585856,257.3092956542969,84609200
2019-03-21,18.17333221435547,18.43000030517578,17.89666748046875,18.26799964904785,89206500,45.51807879023726,47.02959841754158,45.46777302277407,46.73256301879883,204136800,256.4775964354486,260.6266934691754,256.4318845789876,260.2154541015625,79550400
2019-03-22,18.172000885009766,18.18666648864746,17.600000381469727,17.635332107543945,131184000,46.79245306146932,47.35538206911971,45.70013466420761,45.76481246948242,169630800,258.83554684202835,259.36559818355215,255.1433717962538,255.2073516845703,122659300
2019-03-25,17.31399917602539,17.545333862304688,16.964000701904297,17.3613338470459,153225000,45.87500486195989,45.98759067420643,44.69884827308564,45.21147155761719,175381200,254.85995940240784,256.06631727149266,253.73587729310938,255.0153350830078,85575200
2019-03-26,17.62933349609375,18.017332077026367,17.6286678314209,17.851333618164062,110263500,45.910942071466,46.20318565020226,44.214972397456826,44.744361877441406,199202000,256.79756999511034,257.885116690231,255.49069552621864,256.9163818359375,68125900
2019-03-27,17.916667938232422,18.357999801635742,17.8786678314209,18.32200050354004,131688000,45.21385383599008,45.45579155258469,44.68685865475858,45.14678192138672,119393600,256.9071814034084,257.50124048619534,254.00097743418,255.57289123535156,72224700
2019-03-28,18.477333068847656,18.68866729736328,18.34000015258789,18.57466697692871,101611500,45.26177431680809,45.407896097198545,44.92162275453689,45.20668029785156,83121600,256.2126343830005,256.9985773387972,255.04284001128363,256.5416259765625,56238500
2019-03-29,18.579999923706055,18.67733383178711,18.299999237060547,18.657333374023438,89869500,45.47257581418501,45.53246173234279,45.16356242960888,45.501319885253906,94256000,258.07696231989127,258.4882017458257,256.9345840976957,258.1592102050781,82186800
2019-04-01,18.841333389282227,19.280000686645508,18.75200080871582,19.278667449951172,121656000,45.906141613557615,45.91572175059921,45.12523068699291,45.810325622558594,111448000,260.18804726763335,261.5223370794931,259.91385978952053,261.2207336425781,77617900
2019-04-02,19.219999313354492,19.29599952697754,18.92533302307129,19.058666229248047,82183500,45.774392569397584,46.58165710898199,45.76481243221266,46.47625732421875,91062800,261.4126431899578,261.5862868724385,260.54442477755424,261.3486633300781,40070400
2019-04-03,19.154666900634766,19.744667053222656,19.14466667175293,19.45400047302246,118791000,46.29180631270182,47.07032310709396,46.26785048773917,46.79484939575195,93087200,262.5824859606463,262.9846053117113,261.1476522711685,261.7599792480469,68243200
2019-04-04,17.459333419799805,18.079999923706055,17.37266731262207,17.851999282836914,355810500,46.66069412962246,47.039173439156556,46.26544866952068,46.876285552978516,76457200,262.08891241480586,262.71035931348825,261.38521765218775,262.4544677734375,48997500
2019-04-05,17.99066734313965,18.406667709350586,17.74066734313965,18.33066749572754,195574500,47.05835187782091,47.21405745190001,46.93378814958688,47.190101623535156,74106400,263.13076156556735,263.7796243870698,262.8383061369718,263.72479248046875,58621700
2019-04-08,18.512666702270508,18.743999481201172,18.029333114624023,18.213333129882812,156156000,47.051155829831686,47.96381640671696,47.031991902254475,47.93267822265625,103526800,263.2953997159272,264.03565874557205,262.6282406379325,263.9259948730469,53566300
2019-04-09,18.110000610351562,18.333332061767578,17.974000930786133,18.15399932861328,88560000,47.985379395349405,48.591424457527545,47.724274073366516,47.7889518737793,143072800,262.9480371244555,263.27702864810806,262.0158665840147,262.5733337402344,66142300
2019-04-10,18.44933319091797,18.558666229248047,18.19266700744629,18.40399932861328,105919500,47.592531883775315,48.08599488612335,47.47276005561383,48.057247161865234,86781200,262.99374692854354,263.5603899806479,262.5733595325515,263.468994140625,52601500
2019-04-11,17.886667251586914,18.03333282470703,17.706666946411133,17.89466667175293,147538500,48.112334905796246,48.14826498477151,47.53503393595788,47.65719985961914,83603200,263.9625197852622,263.9716677376206,262.8201413444107,263.3959045410156,55093100
2019-04-12,18.014667510986328,18.1299991607666,17.788667678833008,17.84666633605957,101190000,47.71709228965716,47.942263895762856,47.0008591463609,47.63804244995117,111042800,265.03175075460433,265.4612860869483,263.44156917490665,265.177978515625,69727800
2019-04-15,17.908666610717773,17.92533302307129,17.242000579833984,17.7586669921875,150579000,47.56857559525886,47.87279703590652,47.432033968499184,47.72427749633789,70146400,265.2510160614457,265.35155982541454,264.19088596096907,265.0042724609375,49596700
2019-04-16,17.71666717529297,18.333332061767578,17.648000717163086,18.224000930786133,109093500,47.77937834588998,48.23690394243434,47.56378686640977,47.72907257080078,102785600,265.8999693700103,265.95480129413136,264.57479946019987,265.177978515625,52153200
2019-04-17,18.316667556762695,18.319332122802734,17.902666091918945,18.082000732421875,76897500,47.798539974770605,48.718390400666316,47.57576612699448,48.658504486083984,115627200,266.31117634891314,266.3385923076328,264.10866803146433,264.5290832519531,58268300
2019-04-18,18.082000732421875,18.32266616821289,17.983333587646484,18.21733283996582,88144500,48.65609898447572,48.90282862096692,48.51237500538665,48.8333625793457,96783200,265.1231461359784,265.3242058207747,263.80712417914714,265.0500183105469,68708500
2019-04-22,17.933332443237305,17.978666305541992,17.498666763305664,17.516666412353516,182206500,48.58663868053912,49.09207592525334,48.469260976881294,48.99386215209961,77758000,264.2732328482301,265.4338791349817,264.18183700822806,265.27850341796875,40160100
2019-04-23,17.343332290649414,17.706666946411133,17.049999237060547,17.593332290649414,164158500,48.96990312097358,49.7651897366991,48.84294528794384,49.70051193237305,93292000,265.65322133003247,267.90144197832353,265.41562560118007,267.663818359375,52246600
2019-04-24,17.59000015258789,17.687999725341797,17.200000762939453,17.243999481201172,160912500,49.67175976386105,49.94004741930995,49.59750183459538,49.62385177612305,70162400,267.58160755349985,267.91974712573455,266.92359642452146,267.06982421875,50392900
2019-04-25,17.0,17.266666412353516,16.404666900634766,16.5086669921875,327741000,49.54481251515973,49.767586350455105,49.13519127410101,49.173519134521484,74172800,266.96919227059004,267.57237126386053,265.6988823058935,266.90521240234375,57770900
2019-04-26,16.433332443237305,16.44533348083496,15.408666610717773,15.675999641418457,335410500,49.08249429658827,49.106450124561164,48.41656321657909,48.93877029418945,74596400,266.9509830589156,268.2212933034067,266.16501223756615,268.148193359375,50916400
2019-04-29,15.723999977111816,16.26533317565918,15.477999687194824,16.097999572753906,250717500,48.962713793993906,49.33879902670251,48.83336184923314,49.01301956176758,88818800,268.2395509441096,269.0986215869491,268.1481551095344,268.56854248046875,57197700
2019-04-30,16.137332916259766,16.28066635131836,15.800000190734863,15.912667274475098,141969000,48.6417267862296,48.72317073961693,47.695530220323526,48.069217681884766,186139600,268.2213515756711,268.99817461399846,266.78654522781807,268.7057189941406,81111700
2019-05-01,15.923333168029785,16.0,15.433333396911621,15.600666999816895,160566000,50.27542222183197,51.57614248143357,50.119716656894155,50.42873001098633,259309200,269.3454037968337,269.5556114574392,266.6767956517207,266.6859436035156,71671900
2019-05-02,16.368000030517578,16.475332260131836,15.847999572753906,16.273332595825195,272389500,50.26583730415948,50.93895435796423,49.856219720416995,50.10055160522461,127985200,266.5671197846476,267.4993183426462,264.5930867025335,266.11016845703125,65030200
2019-05-03,16.257333755493164,17.107332229614258,16.232667922973633,17.00200080871582,355602000,50.517361906234235,50.744927650380774,50.35926221466652,50.72336959838867,83569600,267.6089683683893,268.99809029211644,266.2198185545679,268.71478271484375,56543700
2019-05-06,16.667999267578125,17.22333335876465,16.566667556762695,17.022666931152344,162508500,48.93636369676356,50.02628788042311,48.747125848417014,49.9400520324707,129772400,264.3463391465625,268.0567816411459,264.0264676439063,267.6089782714844,107198100
2019-05-07,17.1200008392334,17.1473331451416,16.34000015258789,16.470666885375977,151971000,49.31724915986958,49.6861447825405,48.107552963760575,48.59382629394531,155054800,265.16884913570834,265.77202823337643,261.20251496931087,263.1399841308594,144729900
2019-05-08,16.46266746520996,16.706666946411133,16.280000686645508,16.32266616821289,92646000,48.363861349391236,49.187892088109535,48.32793126404143,48.6034049987793,105358000,262.7744445800781,264.5108541476845,262.1712654458385,262.7744445800781,91568300
2019-05-09,16.133333206176758,16.245332717895508,15.795999526977539,16.131999969482422,100671000,48.004547735448746,48.3111633261349,47.10865679131575,48.08120346069336,139634400,260.6724958560857,262.5916693516454,258.9086423221136,261.9793701171875,103471100
2019-05-10,15.983332633972168,16.132667541503906,15.73466682434082,15.968000411987305,105124500,47.47282091670573,47.81668937591435,46.35465492765193,47.41510772705078,164834800,261.0288605940689,264.0630239713535,257.9946972167843,263.29534912109375,112429300
2019-05-13,15.46733283996582,15.498000144958496,14.966667175292969,15.133999824523926,162522000,45.13789934696811,45.5635217596621,43.96923379622501,44.65937042236328,229722400,258.1043941879711,259.08224880996244,255.8287576638521,256.6786804199219,127290500
2019-05-14,15.286666870117188,15.633333206176758,15.199999809265137,15.487333297729492,108786000,44.82529184863322,45.61642379613462,44.58482572037819,45.36634063720703,146118800,257.711424309458,260.5536763290956,257.5834924289167,259.0000305175781,77003200
2019-05-15,15.288000106811523,15.496000289916992,15.016667366027832,15.463333129882812,109440000,44.791627798572975,46.10938118524635,44.73151126508504,45.909793853759766,106178800,257.34584650019383,261.1659529226633,257.1356388481083,260.51708984375,73956400
2019-05-16,15.299332618713379,15.399999618530273,15.100000381469727,15.222000122070312,112249500,45.66692301760151,46.28251571508548,45.40962250071928,45.707801818847656,132125600,261.2299057793339,264.3097529603388,261.15680584578973,262.9297790527344,76749600
2019-05-17,14.797332763671875,14.815999984741211,13.928000450134277,14.0686674118042,266800500,44.95032304753032,45.90497368874235,44.90944425380547,45.448089599609375,131516400,260.59029566737775,263.7523920058979,260.5719997590536,261.2300109863281,100353000
2019-05-20,13.520000457763672,13.733332633972168,13.016667366027832,13.690667152404785,307893000,44.13034172783792,44.329929040318554,43.35123020710624,44.026939392089844,154449200,259.60320145768424,261.3396110279042,258.7441306794527,259.502685546875,62877600
2019-05-21,13.184000015258789,13.826666831970215,13.06933307647705,13.67199993133545,270058500,44.53913489044487,45.20763040826336,44.414091481082465,44.87097930908203,113459200,261.22077964622235,262.22607812949855,260.9648880223061,261.8422546386719,46847100
2019-05-22,13.273332595825195,13.595999717712402,12.785332679748535,12.84866714477539,280278000,44.40447386509313,44.656964020759766,43.89709021351947,43.952396392822266,118994400,260.87359011155206,262.00682076599696,260.5537185232515,261.0380859375,49482500
2019-05-23,12.956000328063965,13.29800033569336,12.414667129516602,13.03266716003418,398206500,43.23580591564947,43.41374848300139,42.7572770512826,43.20214080810547,146118800,258.78068141807125,258.82636539518575,256.4136768675648,257.8485107421875,98733800
2019-05-24,13.321999549865723,13.331999778747559,12.583333015441895,12.708666801452637,212049000,43.33199284223706,43.798497688677664,42.95205594327224,43.03622055053711,94858800,259.3107188273556,259.73113411075406,257.80278509194983,258.4333801269531,55268100
2019-05-28,12.74666690826416,13.0,12.523332595825195,12.579999923706055,154693500,43.02419092133344,43.42576883768874,42.7813214996013,42.85826873779297,111792800,258.71662995585814,259.68536427945986,256.0114866308997,256.0297546386719,70029400
2019-05-29,12.473333358764648,12.826000213623047,12.336000442504883,12.657333374023438,179529000,42.42303198586659,43.12759961775198,42.322036656878375,42.65388107299805,113924800,254.8966329802841,255.3078725057166,252.88603566672504,254.3117218017578,104972900
2019-05-30,12.583333015441895,12.817333221435547,12.468000411987305,12.54800033569336,118897500,42.790942207956036,43.098738525632164,42.48314589027991,42.87510681152344,84873600,255.07938657042624,255.92933733574753,253.89132413560566,255.00628662109375,62523800
2019-05-31,12.34000015258789,12.661333084106445,12.273332595825195,12.343999862670898,156100500,42.377337991615725,42.80056065810064,42.07916238847009,42.0984001159668,108174400,252.419866241048,253.26064087125192,251.54249981376225,251.56991577148438,86862800
2019-06-03,12.36733341217041,12.445332527160645,11.799332618713379,11.9313325881958,195966000,42.22585188982359,42.783731376927086,40.94416703750115,41.67277908325195,161584400,251.60654639718516,252.7397768036506,249.57768131748614,250.93026733398438,96428000
2019-06-04,12.073332786560059,12.932000160217285,11.973999977111816,12.90666675567627,207112500,42.18736612791507,43.24301198390664,41.96613779315561,43.197322845458984,123872000,253.26069437304756,256.5141855304595,252.80374305442123,256.3771057128906,77231900
2019-06-05,13.245332717895508,13.41866683959961,12.789999961853027,13.105999946594238,202662000,44.313096206729206,44.4838287660272,43.55803273828841,43.894683837890625,119093600,258.022076327484,258.6252553144161,256.18515129783094,258.59783935546875,71169700
2019-06-06,13.629332542419434,14.066666603088379,13.453332901000977,13.729999542236328,303633000,44.02453762991812,44.59925150916613,43.800902230627514,44.53913497924805,90105200,258.8995058571951,260.9649070112004,258.2414947920888,260.27947998046875,69430400
2019-06-07,13.666666984558105,14.055999755859375,13.566666603088379,13.633333206176758,240052500,44.84933197208992,46.15025448218775,44.67138940249549,45.72462844848633,122737600,261.31211987926986,263.9807272951502,261.1384761831977,262.884033203125,74272200
2019-06-10,14.016667366027832,14.462667465209961,13.934000015258789,14.192000389099121,158775000,46.12380004462165,46.979858736253505,46.07811090053658,46.3089599609375,104883600,264.4560095893785,265.7811796090693,263.9990582570845,264.0904541015625,60799100
2019-06-11,14.609333038330078,14.726667404174805,14.233332633972168,14.473333358764648,174802500,46.85721980793146,47.13135098833969,46.554233872497456,46.84519577026367,107731600,265.93645037371124,266.3111537044126,263.3683868616663,264.0263977050781,58641300
2019-06-12,14.863332748413086,14.892000198364258,13.933333396911621,13.950667381286621,227962500,46.638408020185366,47.124150659751855,46.503747566259335,46.69612121582031,73012800,263.78883940181936,264.35545450747924,263.0394326342923,263.56036376953125,47096300
2019-06-13,14.025333404541016,14.326666831970215,13.833999633789062,14.260666847229004,122524500,46.81874618630091,47.32131942516959,46.554235693369584,46.68648910522461,86698400,264.4833924181996,265.01347151570394,263.77054954473266,264.64788818359375,48945200
2019-06-14,14.083333015441895,14.44333267211914,14.026666641235352,14.32800006866455,111501000,46.061275975386934,46.55182513875661,45.76069339093416,46.34743118286133,75046000,264.35546875,264.9677678590692,263.5786459803496,264.35546875,52324700
2019-06-17,14.36533260345459,15.133333206176758,14.284667015075684,15.001999855041504,184752000,46.38591107699715,46.88127434494972,46.21037184436044,46.62397384643555,58676400,264.59310399914864,265.23284705567016,264.2823804228688,264.4560241699219,39205700
2019-06-18,15.248000144958496,15.649333000183105,14.837332725524902,14.982666969299316,190737000,47.14337995516395,48.162953877703266,46.941389310421805,47.720497131347656,106204000,266.3021662907554,268.2944678209192,265.93658283669447,267.2251892089844,85434800
2019-06-19,15.007332801818848,15.184666633605957,14.737333297729492,15.095333099365234,98626500,48.01627490598919,48.06437106719529,47.446371354072,47.581031799316406,84496800,267.3622088296121,268.367507321609,266.3752062402577,267.82830810546875,78674400
2019-06-20,14.866666793823242,15.126667022705078,14.423333168029785,14.641332626342773,177952500,48.18218881333447,48.239901995296194,47.619499048787546,47.9633674621582,86056000,270.55166962171245,270.7984132250095,267.89221033693974,270.38714599609375,116570000
2019-06-21,14.414667129516602,14.812000274658203,14.366666793823242,14.790666580200195,123031500,47.804664628269926,48.297620900261016,47.64835945122694,47.79985427856445,191202400,270.11362186655856,271.39011063577834,269.77383769113493,269.9942321777344,83309500
2019-06-24,14.88266658782959,15.057332992553711,14.73466682434082,14.909333229064941,86262000,47.742141690604704,48.131699298772126,47.65317040065336,47.75176239013672,72881600,270.20539588240183,270.52679508784115,269.5074428119221,269.66357421875,47582700
2019-06-25,14.959333419799805,15.022666931152344,14.63266658782959,14.650667190551758,92731500,47.715702936040955,47.915290308256836,46.960639268117426,47.02797317504883,84281200,269.7187126095139,269.74626191763616,266.9085710780577,267.0187683105469,82028700
2019-06-26,14.687333106994629,15.148667335510254,14.539999961853027,14.618000030517578,127608000,47.556985751524515,48.331286954258495,47.45599042106641,48.04513168334961,104270000,267.9278946180659,268.44216699806685,266.6422136680635,266.7524108886719,51584900
2019-06-27,14.630000114440918,14.859999656677246,14.489999771118164,14.855999946594238,95095500,48.162950279526235,48.470750242280026,47.98981807498277,48.030696868896484,83598800,267.52384544873854,268.21260617019715,267.13815513913926,267.6983337402344,40355200
2019-06-28,14.732666969299316,15.011333465576172,14.720000267028809,14.897333145141602,102771000,47.775797173850414,47.97298111308519,47.38383997361081,47.59304428100586,124442400,268.6901483473657,269.58094670627355,268.1667114762214,269.07586669921875,59350900
2019-07-01,15.347332954406738,15.539999961853027,15.085332870483398,15.14466667175293,123201000,48.8554924388244,49.17290942178827,48.24951689721592,48.465938568115234,109012000,272.4553812963682,272.6758037957172,270.2972586565249,271.5186767578125,78705600
2019-07-02,15.259332656860352,15.276666641235352,14.814666748046875,14.970000267028809,138885000,48.43228145808535,48.84588347245747,48.42025741840279,48.74969482421875,67740800,271.4726868607575,272.28083713248657,270.6186304250288,272.2257385253906,61504500
2019-07-03,15.959333419799805,16.10466766357422,15.633999824523926,15.65999984741211,213016500,48.881951013003054,49.16089258387397,48.74007688736449,49.15367889404297,45448000,272.91459427076825,274.42069812502314,272.7676552587128,274.4023132324219,40898900
2019-07-05,15.637999534606934,15.696666717529297,15.386667251586914,15.539999961853027,105985500,48.89879343505664,49.31479885027851,48.79058073137138,49.11040115356445,69062000,273.15332235853896,274.2553507290704,271.84009196877327,274.09002685546875,51677300
2019-07-08,15.416000366210938,15.483332633972168,15.244000434875488,15.355999946594238,88207500,48.28799286408775,48.42986697045831,47.7108757406563,48.098026275634766,101354400,272.75847268859576,273.9064073697528,272.0329701228948,272.583984375,45841800
2019-07-09,15.264666557312012,15.399999618530273,15.152000427246094,15.337332725524902,92862000,47.9008464837811,48.45632258883776,47.807064851358824,48.39139938354492,82312000,271.4084685758641,273.2267789612476,271.35336995968555,272.9237365722656,41101300
2019-07-10,15.609999656677246,15.929332733154297,15.542667388916016,15.928000450134277,137185500,48.538089505077195,48.99016333158315,48.468352273048396,48.869930267333984,71588400,274.00738873143456,275.19206506826407,273.4655669713644,274.227783203125,58448500
2019-07-11,15.87600040435791,16.100000381469727,15.720000267028809,15.90666675567627,112716000,48.88916078931046,49.14886461010248,48.504417241975965,48.514034271240234,80767200,274.8797979125721,275.1185492202559,273.8512531312602,274.87060546875,50826100
2019-07-12,15.983332633972168,16.358667373657227,15.980667114257812,16.338666915893555,138007500,48.68236685000333,49.05509008201993,48.622250318040074,48.88676452636719,70380800,275.36649899375055,276.17464926470245,275.05426421192664,276.1011657714844,40326000
2019-07-15,16.53333282470703,16.961332321166992,16.323999404907227,16.899999618530273,165001500,49.07673711555472,49.50476658159937,49.0550960420319,49.34606170654297,67789600,276.54196967611887,276.54196967611887,275.67872083863415,276.1929931640625,33900000
2019-07-16,16.6200008392334,16.902000427246094,16.528667449951172,16.825332641601562,122235000,49.196960740995394,49.562470256890315,48.93485356076714,49.17531967163086,67467200,276.1012040323303,276.3124340724271,274.990011268658,275.30224609375,36650100
2019-07-17,17.044666290283203,17.220666885375977,16.889999389648438,16.99066734313965,146470500,49.06711017957849,49.31719331799313,48.8795469084621,48.89878463745117,56430000,275.274597943656,275.4398937283381,273.4287109375,273.4287109375,36036300
2019-07-18,17.003332138061523,17.049999237060547,16.792667388916016,16.902666091918945,71379000,49.05509093469467,49.5071684370674,48.98295036124043,49.45426559448242,74162400,272.9236733323434,274.81546678477594,272.4736920625698,274.42974853515625,51392600
2019-07-19,17.04599952697754,17.33066749572754,16.974666595458984,17.211999893188477,105726000,49.485524842018926,49.656257414171854,48.660727751281314,48.716033935546875,83717200,275.5410180830277,275.56856738963114,272.73087670649767,272.9053649902344,58678600
2019-07-22,17.25,17.476667404174805,16.945999145507812,17.045333862304688,102636000,48.97091814090827,49.83178719009663,48.961301111691014,49.829383850097656,89111600,273.3093550017709,274.1266976363577,272.7859182857451,273.57568359375,43638100
2019-07-23,17.11400032043457,17.365333557128906,16.96666717529297,17.344667434692383,75346500,50.12756991734035,50.23577893949856,49.84622132281841,50.21894454956055,73420800,274.7145454688616,275.5318603515625,273.8696532503387,275.5318603515625,44564500
2019-07-24,17.277999877929688,17.738000869750977,17.21066665649414,17.658666610717773,166092000,49.9376077196246,50.29349661412173,49.817374637908586,50.17807388305664,59966400,274.7604086642359,276.8266906738281,274.66856830310536,276.8266906738281,47213200
2019-07-25,15.566666603088379,15.633333206176758,15.036666870117188,15.254667282104492,336274500,50.230966233848946,50.315130841148026,49.711558548782996,49.78129577636719,55638400,276.3675214233746,276.4226200358073,274.68692966694636,275.5042724609375,55394100
2019-07-26,15.128000259399414,15.350666999816895,14.816666603088379,15.202667236328125,150415500,49.89191371114303,50.432962526265854,49.81015610413778,49.954437255859375,70475600,276.2022850109971,277.55225735753197,276.07370287049383,277.3502197265625,45084100
2019-07-29,15.13933277130127,15.72933292388916,15.0686674118042,15.718000411987305,139099500,50.127567487848594,50.651781852516805,50.12275713821061,50.42093276977539,86693600,277.23075002272213,277.35013968280487,276.28485321111384,276.84503173828125,38126500
2019-07-30,15.526666641235352,16.224000930786133,15.478667259216309,16.150667190551758,121635000,50.19969557161683,50.53635027194976,49.851020503132155,50.204505920410156,135742800,275.4217288037317,276.57885615433855,275.0360103449446,276.16558837890625,45849000
2019-07-31,16.200000762939453,16.44533348083496,15.776666641235352,16.107332229614258,137673000,52.041685324676585,53.23199206951554,50.81049977340165,51.22890853881836,277125600,276.4133881442337,276.6062612859666,271.0961766231046,273.1440734863281,104245200
2019-08-01,16.176666259765625,16.30066680908203,15.451333045959473,15.59000015258789,123892500,51.435703722949825,52.42883001368494,49.713969021306184,50.12035369873047,216071600,273.3002735499855,276.3032603564814,269.9574745622802,270.765625,142646600
2019-08-02,15.423333168029785,15.751333236694336,15.281999588012695,15.62266731262207,92047500,49.42300857925117,49.639426651218294,48.48519204176384,49.059906005859375,163448400,269.8564146564648,270.1043583886846,267.1472783595548,268.7268371582031,116749700
2019-08-05,15.30666732788086,15.424667358398438,15.052000045776367,15.221332550048828,105424500,47.60989575340342,47.76860062844127,46.3089729632,46.49172592163086,209572000,264.56668837432744,264.6768855737406,258.7168201576667,260.6453552246094,178745400
2019-08-06,15.458666801452637,15.5,15.050000190734863,15.383333206176758,83463000,47.20590776147269,47.62913051980718,46.66004859160562,47.371829986572266,143299200,262.564783051191,264.5208680527308,261.0678718800316,264.3004455566406,120711700
2019-08-07,15.100000381469727,15.571332931518555,15.053333282470703,15.561332702636719,71647500,46.98948385994093,47.98741675776175,46.60714362220231,47.86237335205078,133457600,261.17806565467237,265.2371745927813,259.01077865635125,264.4565734863281,140572300
2019-08-08,15.630000114440918,15.986666679382324,15.510000228881836,15.886667251586914,79114500,48.14131384354654,48.942066419431114,47.946536884130055,48.91801834106445,108038000,265.9717823418331,269.6451721191406,265.41160385314885,269.6451721191406,87713900
2019-08-09,15.736666679382324,15.93066692352295,15.587332725524902,15.667332649230957,58473000,48.589746417288495,48.94215880426404,48.104570742537604,48.51491928100586,98478800,268.69013859684077,269.29625139875924,265.99938675367275,267.80853271484375,93730000
2019-08-12,15.53266716003418,15.718000411987305,15.25,15.267333030700684,69958500,48.18422463799918,48.77077934722417,48.070775860559834,48.39181137084961,89927600,266.2840632762159,267.79933121691346,263.5841190797389,264.54840087890625,65527600
2019-08-13,15.253999710083008,15.733332633972168,15.170000076293945,15.666666984558105,72721500,48.52215578886301,51.20629728712029,48.39180866824261,50.441123962402344,188874000,264.24534763836067,270.13195952250504,263.8963710422286,268.66259765625,94299800
2019-08-14,15.413999557495117,15.433333396911621,14.446000099182129,14.641332626342773,143439000,49.03871726570479,49.830442653923,48.90112902240945,48.93975067138672,146189600,264.54836284020104,265.163639951689,260.59028748011,260.7188415527344,135622100
2019-08-15,14.723999977111816,14.77066707611084,14.103333473205566,14.37600040435791,122394000,49.11112684469137,49.516643067417526,48.196295505607196,48.695953369140625,108909600,261.61882277356654,262.31677579508874,259.3321466198546,261.4075927734375,99556600
2019-08-16,14.444000244140625,14.815999984741211,14.40133285522461,14.662667274475098,76477500,49.30906529035634,50.0042402935468,49.20285758896185,49.84492874145508,110481600,263.0881696136289,265.70543724694943,261.46267680156967,265.2646484375,83018300
2019-08-19,14.947333335876465,15.188667297363281,14.779999732971191,15.121999740600586,79644000,50.839397016868546,51.34870838911416,50.69698386163212,50.774227142333984,97654400,268.33204768718633,269.14936266116626,267.6432868326607,268.4606018066406,53571800
